conta_id,cliente_id,agencia,numero_conta,tipo_conta,saldo,limite_credito,status_conta,data_abertura,updated_at
1015,939,1094,93689879,PAGAMENTO,107667.43,10862.74,ATIVA,2021-11-13,2021-11-13T11:33:26
1016,781,9058,16271299,POUPANCA,9171.38,5261.23,ATIVA,2020-11-19,2020-11-19T18:59:43
1017,334,6720,60523604,CORRENTE,36046.91,25303.23,ATIVA,2025-04-05,2025-04-05T01:07:22
1018,75,7568,51157835,POUPANCA,111258.51,42788.66,ATIVA,2025-04-01,2025-04-01T04:00:09
1019,11,4106,15392454,PAGAMENTO,137363.39,16355.52,ATIVA,2019-10-30,2019-10-30T00:47:41
1020,497,7559,09158639,CORRENTE,81135.35,12114.68,BLOQUEADA,2020-11-26,2020-11-26T03:09:05
1021,144,7714,37465790,CORRENTE,23514.84,903.31,ATIVA,2025-06-17,2025-06-17T18:12:07
1022,302,2035,71760023,PAGAMENTO,57104.55,3879.26,ATIVA,2021-12-10,2021-12-10T16:42:28
1023,694,4477,20601949,POUPANCA,52108.27,10833.62,ATIVA,2021-08-24,2021-08-24T09:22:05
1024,692,8722,29013377,POUPANCA,103753.21,41825.06,ATIVA,2026-06-11,2026-06-11T05:45:03
1025,657,1685,52427913,PAGAMENTO,44519.45,2620.76,ATIVA,2025-12-23,2025-12-23T16:33:28
1026,791,6184,27076823,CORRENTE,54633.32,11927.02,ATIVA,2022-09-11,2022-09-11T04:11:51
1027,432,0458,01954206,POUPANCA,122630.3,33997.98,ATIVA,2019-08-18,2019-08-18T00:55:13
1028,982,1583,89135169,CORRENTE,107911.75,2200.63,ATIVA,2025-07-01,2025-07-01T23:40:00
1029,836,5360,43309320,PAGAMENTO,93084.93,31233.67,BLOQUEADA,2024-09-04,2024-09-04T06:57:08
1030,405,7011,16214034,CORRENTE,30101.45,17828.82,ATIVA,2022-03-08,2022-03-08T02:57:34
1031,412,5182,01608114,POUPANCA,29947.11,11004.81,ATIVA,2023-04-20,2023-04-20T21:22:26
1032,286,6046,05897386,CORRENTE,132532.66,20554.84,ATIVA,2023-01-24,2023-01-24T07:34:16
1033,512,1669,95634307,PAGAMENTO,118167.12,46111.2,ATIVA,2022-07-20,2022-07-20T22:07:29
1034,258,1553,80512806,POUPANCA,147165.92,34815.77,ATIVA,2025-07-13,2025-07-13T22:22:35
1035,996,2178,44566534,CORRENTE,94391.4,44198.35,ATIVA,2020-05-03,2020-05-03T14:00:01
1036,872,7900,09061507,POUPANCA,191.44,45605.16,ATIVA,2020-07-26,2020-07-26T22:44:55
1037,524,3809,67567895,PAGAMENTO,104955.94,664.58,ATIVA,2025-04-01,2025-04-01T15:31:07
1038,778,2033,41452962,CORRENTE,110031.78,37862.29,ATIVA,2025-10-28,2025-10-28T10:59:30
1039,62,2254,50267711,POUPANCA,42733.75,7583.53,ATIVA,2023-12-11,2023-12-11T13:42:58
1040,39,3901,97349249,PAGAMENTO,148254.09,22186.31,ATIVA,2023-03-10,2023-03-10T04:35:23
1041,138,4557,42619318,PAGAMENTO,117513.06,1980.37,ATIVA,2025-02-26,2025-02-26T15:56:54
1042,425,4727,03180066,CORRENTE,126657.56,16563.51,ATIVA,2020-02-13,2020-02-13T15:00:26
1043,553,0886,89255597,CORRENTE,119721.4,34813.9,ATIVA,2022-06-05,2022-06-05T07:56:00
1044,894,6251,69990778,POUPANCA,25490.68,31489.13,ATIVA,2023-02-09,2023-02-09T09:29:55
1045,504,1147,25832276,CORRENTE,94240.96,7076.6,ATIVA,2021-11-23,2021-11-23T11:09:24
1046,94,2846,79541540,PAGAMENTO,124261.18,46590.63,ATIVA,2019-08-20,2019-08-20T08:12:40
1047,81,6984,97306391,POUPANCA,44998.1,36083.69,ATIVA,2024-10-10,2024-10-10T20:15:38
1048,181,9927,33416112,POUPANCA,41016.32,22413.56,ATIVA,2026-05-24,2026-05-24T05:01:49
1049,279,7884,10739562,POUPANCA,58232.28,8388.3,ATIVA,2024-06-18,2024-06-18T17:26:21
1050,518,9985,98640381,POUPANCA,113449.48,40980.19,ATIVA,2021-12-27,2021-12-27T18:33:41
1051,21,6250,57364293,CORRENTE,113225.89,46076.62,ATIVA,2020-06-10,2020-06-10T10:51:51
1052,157,9058,97529076,CORRENTE,36736.99,23182.56,ATIVA,2022-03-12,2022-03-12T02:19:34
1053,385,9211,81339347,POUPANCA,8470.8,6832.82,ATIVA,2023-10-11,2023-10-11T04:13:32
1054,159,3107,00561105,CORRENTE,128902.41,36518.43,ATIVA,2022-07-22,2022-07-22T12:34:49
1055,415,6813,52968986,PAGAMENTO,54404.6,24477.56,ATIVA,2021-03-15,2021-03-15T01:40:56
1056,603,1168,54866541,CORRENTE,148852.05,6223.88,BLOQUEADA,2024-11-05,2024-11-05T15:47:33
1057,167,3183,58558919,POUPANCA,115118.73,37578.87,ATIVA,2024-02-25,2024-02-25T08:57:09
1058,727,8006,85225539,PAGAMENTO,53647.53,2885.23,ATIVA,2024-11-02,2024-11-02T16:30:48
1059,435,4044,32528052,POUPANCA,2762.4,40656.32,ATIVA,2025-07-29,2025-07-29T20:51:46
1060,693,0463,93613030,PAGAMENTO,95913.36,13066.53,ATIVA,2020-02-13,2020-02-13T02:10:52
1061,698,2415,34129963,CORRENTE,89327.77,47588.91,ATIVA,2021-03-15,2021-03-15T10:14:59
1062,13,1913,12389076,PAGAMENTO,106020.44,19217.39,ATIVA,2023-07-17,2023-07-17T15:05:25
1063,998,1317,69596864,CORRENTE,131090.94,8291.18,ATIVA,2019-11-24,2019-11-24T05:49:25
1064,709,4952,67195679,PAGAMENTO,97919.12,19139.43,ATIVA,2022-04-15,2022-04-15T05:46:37
1065,422,1457,14666518,PAGAMENTO,84823.28,39876.7,ATIVA,2022-03-18,2022-03-18T16:09:49
1066,276,3433,53414659,PAGAMENTO,44485.3,49351.27,ATIVA,2024-12-23,2024-12-23T03:55:18
1067,2,1588,09373967,PAGAMENTO,61220.54,20842.12,ATIVA,2020-09-15,2020-09-15T08:11:04
1068,442,2796,23676182,POUPANCA,25926.01,6716.6,ATIVA,2022-02-12,2022-02-12T14:37:05
1069,515,1807,60486667,PAGAMENTO,121691.49,9281.9,ATIVA,2022-04-30,2022-04-30T08:49:53
1070,188,3144,34809625,POUPANCA,64711.39,45648.57,ATIVA,2020-05-11,2020-05-11T06:43:32
1071,652,2722,10711891,POUPANCA,10570.33,6234.08,ATIVA,2025-05-21,2025-05-21T13:45:01
1072,31,9596,31511656,POUPANCA,71492.14,38026.68,ATIVA,2024-12-14,2024-12-14T07:25:35
1073,273,0119,89298045,PAGAMENTO,117854.09,2092.97,ATIVA,2024-11-13,2024-11-13T17:04:05
1074,811,0119,50421011,PAGAMENTO,76811.3,48102.89,ATIVA,2020-01-15,2020-01-15T15:49:37
1075,498,7754,45235397,PAGAMENTO,62991.68,18539.26,INATIVA,2023-11-22,2023-11-22T08:40:49
1076,323,3926,48480870,PAGAMENTO,58266.88,30540.45,ENCERRADA,2021-02-01,2021-02-01T16:18:55
1077,895,5411,13445579,CORRENTE,67180.19,34915.41,ATIVA,2022-11-05,2022-11-05T03:05:40
1078,910,2276,03446769,PAGAMENTO,16241.42,26531.47,BLOQUEADA,2020-03-18,2020-03-18T16:48:52
1079,770,4073,49449824,POUPANCA,91798.63,32943.81,ATIVA,2025-03-29,2025-03-29T19:37:58
1080,424,3080,00419982,PAGAMENTO,143525.94,40630.95,ATIVA,2026-07-22,2026-07-22T13:25:05
1081,369,0750,98759154,POUPANCA,100884.24,11677.93,ATIVA,2026-03-14,2026-03-14T08:33:39
1082,757,1334,46752593,POUPANCA,140710.42,47073.88,ATIVA,2020-03-01,2020-03-01T15:08:25
1083,675,1646,98553091,POUPANCA,42314.1,9753.85,ATIVA,2019-10-18,2019-10-18T16:11:09
1084,533,9370,96189233,PAGAMENTO,2341.23,24896.25,ATIVA,2025-01-13,2025-01-13T00:45:39
1085,853,8991,62653245,CORRENTE,134202.31,47752.56,ATIVA,2021-04-06,2021-04-06T12:40:40
1086,554,3947,32662690,CORRENTE,23491.03,47210.49,ATIVA,2022-04-10,2022-04-10T05:30:26
1087,109,7126,96068374,CORRENTE,21935.88,46448.37,INATIVA,2022-10-29,2022-10-29T06:06:29
1088,785,4594,29578371,PAGAMENTO,36788.35,23815.12,INATIVA,2022-04-14,2022-04-14T00:23:49
1089,127,2225,71745188,PAGAMENTO,108125.7,4522.09,ATIVA,2024-10-22,2024-10-22T16:40:33
1090,893,3667,77305665,PAGAMENTO,7361.72,17161.29,INATIVA,2021-11-02,2021-11-02T08:21:46
1091,761,6253,87767610,PAGAMENTO,117224.99,48312.4,ATIVA,2021-02-08,2021-02-08T09:01:01
1092,239,3663,34775002,CORRENTE,41873.92,5569.13,ATIVA,2025-12-09,2025-12-09T10:23:39
1093,607,3083,99940903,CORRENTE,84857.95,6370.87,ATIVA,2024-06-24,2024-06-24T18:46:18
1094,390,9453,98907446,CORRENTE,44896.83,29502.99,ATIVA,2024-08-12,2024-08-12T15:19:14
1095,398,6942,42901756,POUPANCA,119121.52,46696.26,ATIVA,2021-01-21,2021-01-21T07:46:36
1096,680,9857,79292611,CORRENTE,13754.35,459.43,ATIVA,2019-11-12,2019-11-12T18:01:26
1097,324,2371,39838983,CORRENTE,73724.48,22789.23,ATIVA,2024-12-16,2024-12-16T14:16:39
1098,150,0563,80380355,POUPANCA,44605.94,49516.76,ATIVA,2021-01-18,2021-01-18T10:30:55
1099,869,9404,64194024,PAGAMENTO,123874.81,24751.28,ATIVA,2021-08-15,2021-08-15T17:25:12
1100,386,0964,44713905,CORRENTE,123752.42,10530.65,ATIVA,2023-08-26,2023-08-26T11:31:33
1101,830,3688,94007092,PAGAMENTO,5516.36,43271.59,ATIVA,2022-10-25,2022-10-25T20:06:03
1102,500,6420,40144761,PAGAMENTO,136637.4,7959.66,ATIVA,2025-08-12,2025-08-12T16:12:36
1103,402,5529,56698598,PAGAMENTO,69696.8,17415.36,ATIVA,2022-10-23,2022-10-23T21:23:41
1104,74,8649,97543352,POUPANCA,40560.52,46153.19,ATIVA,2023-03-31,2023-03-31T21:28:11
1105,562,6452,13062012,CORRENTE,46821.33,39563.87,ATIVA,2024-07-10,2024-07-10T20:55:57
1106,56,4982,61408973,PAGAMENTO,22463.41,6878.05,ATIVA,2025-03-19,2025-03-19T03:42:40
1107,299,2373,28154363,CORRENTE,120164.66,9782.75,ATIVA,2023-03-02,2023-03-02T19:51:30
1108,371,9432,13683208,PAGAMENTO,117288.64,42921.54,ATIVA,2024-09-01,2024-09-01T06:16:53
1109,438,2757,07560688,CORRENTE,51726.54,23693.79,BLOQUEADA,2021-01-14,2021-01-14T14:45:54
1110,121,8445,87254651,POUPANCA,87992.34,48486.35,ATIVA,2026-02-28,2026-02-28T06:29:47
1111,414,4015,04562441,CORRENTE,34230.45,24431.29,ATIVA,2020-12-28,2020-12-28T20:59:56
1112,978,2827,87616926,PAGAMENTO,54744.18,34589.74,ATIVA,2024-05-30,2024-05-30T17:47:22
1113,675,1469,62233241,PAGAMENTO,55770.39,31616.68,ATIVA,2022-07-08,2022-07-08T07:09:08
1114,12,1967,15653497,CORRENTE,16112.86,32070.47,INATIVA,2021-07-21,2021-07-21T10:53:02
1115,231,0378,78765740,PAGAMENTO,148070.77,23974.92,ATIVA,2021-07-15,2021-07-15T04:38:48
1116,97,9714,24306374,POUPANCA,71339.2,32229.83,ATIVA,2024-02-19,2024-02-19T11:51:24
1117,586,2052,13346780,POUPANCA,7183.49,45444.03,ATIVA,2022-10-30,2022-10-30T11:22:32
1118,190,6641,94051988,CORRENTE,57553.97,40873.14,ATIVA,2020-05-11,2020-05-11T01:38:32
1119,543,8005,08580763,PAGAMENTO,125164.45,26949.09,ATIVA,2024-05-27,2024-05-27T02:49:36
1120,668,2034,27845316,PAGAMENTO,134384.35,9033.21,ATIVA,2021-09-10,2021-09-10T03:50:37
1121,185,0088,74453496,POUPANCA,119578.23,6152.27,ATIVA,2020-05-09,2020-05-09T19:24:56
1122,212,2642,11787126,PAGAMENTO,36655.97,37653.44,ATIVA,2020-02-14,2020-02-14T13:19:44
1123,128,8293,40074451,POUPANCA,144857.12,8580.16,ENCERRADA,2024-11-18,2024-11-18T10:39:16
1124,674,0002,33331240,POUPANCA,4540.36,47289.73,INATIVA,2026-07-25,2026-07-25T09:20:51
1125,301,8751,59716191,CORRENTE,85503.4,34755.07,ATIVA,2024-03-04,2024-03-04T11:53:08
1126,361,9932,72237255,PAGAMENTO,29500.52,4950.46,ATIVA,2026-03-22,2026-03-22T05:30:39
1127,243,0602,25242819,CORRENTE,43205.66,41631.39,BLOQUEADA,2025-12-25,2025-12-25T10:05:26
1128,617,9046,28996394,PAGAMENTO,52257.44,6424.61,ATIVA,2021-03-13,2021-03-13T10:05:37
1129,77,9009,34221142,POUPANCA,55721.8,45183.0,ATIVA,2024-09-28,2024-09-28T20:31:38
1130,86,4165,90801739,POUPANCA,140880.4,7162.2,ATIVA,2025-04-28,2025-04-28T01:17:50
1131,645,4414,84975907,PAGAMENTO,95949.61,35722.25,ATIVA,2019-09-14,2019-09-14T18:01:23
1132,664,8380,81194303,CORRENTE,61502.19,7674.57,ENCERRADA,2024-11-06,2024-11-06T00:18:44
1133,445,6209,03477563,PAGAMENTO,35243.4,13506.26,ATIVA,2026-04-24,2026-04-24T04:56:51
1134,701,8985,54597258,CORRENTE,47727.02,4448.71,INATIVA,2021-07-11,2021-07-11T09:51:48
1135,797,4477,19640031,CORRENTE,39231.13,4897.34,ENCERRADA,2026-03-25,2026-03-25T08:31:51
1136,228,6204,14093228,CORRENTE,24299.03,36416.37,ATIVA,2026-04-27,2026-04-27T03:10:52
1137,842,8022,12823237,PAGAMENTO,50707.28,28607.9,ATIVA,2022-03-01,2022-03-01T13:52:52
1138,278,9953,13296434,CORRENTE,23538.98,47325.52,ATIVA,2020-08-23,2020-08-23T07:00:56
1139,354,8712,74044122,PAGAMENTO,132008.22,20132.56,ATIVA,2021-12-13,2021-12-13T14:12:36
1140,266,0156,92161724,PAGAMENTO,106266.46,32878.15,ATIVA,2025-02-15,2025-02-15T06:39:57
1141,582,4381,07095370,PAGAMENTO,94977.01,18507.53,ATIVA,2024-12-06,2024-12-06T12:08:50
1142,695,9973,56135726,PAGAMENTO,67312.46,21948.0,ATIVA,2020-10-30,2020-10-30T13:56:34
1143,480,8229,38496284,POUPANCA,142773.99,26029.73,ATIVA,2022-01-24,2022-01-24T21:18:03
1144,946,3749,40961564,PAGAMENTO,128333.02,47372.73,ATIVA,2019-08-02,2019-08-02T02:58:37
1145,321,1477,85184863,CORRENTE,9195.71,12001.84,ATIVA,2022-10-14,2022-10-14T09:22:33
1146,590,0941,11352823,PAGAMENTO,41092.26,46479.45,ATIVA,2023-03-06,2023-03-06T14:19:49
1147,11,6947,90869840,PAGAMENTO,139697.32,6821.42,ATIVA,2025-04-17,2025-04-17T07:19:12
1148,702,8723,93668131,CORRENTE,59334.4,30814.33,INATIVA,2021-01-28,2021-01-28T07:16:17
1149,764,0120,95852943,POUPANCA,104645.24,37483.4,ATIVA,2023-12-04,2023-12-04T05:15:12
1150,757,8653,91815409,PAGAMENTO,3959.29,22432.6,ATIVA,2025-11-24,2025-11-24T22:14:29
1151,953,8578,30208194,CORRENTE,8956.16,41970.45,ATIVA,2021-02-28,2021-02-28T19:48:42
1152,976,0835,56736823,POUPANCA,55311.95,18664.18,ATIVA,2021-11-11,2021-11-11T15:23:45
1153,936,4093,72359411,CORRENTE,41734.87,24156.23,ATIVA,2023-01-20,2023-01-20T11:01:06
1154,3,9320,52830981,CORRENTE,138266.1,46455.45,BLOQUEADA,2021-03-11,2021-03-11T16:24:07
1155,528,0581,62150456,PAGAMENTO,126873.65,2874.84,ATIVA,2021-04-12,2021-04-12T13:10:00
1156,472,5383,40043947,POUPANCA,13842.52,17486.08,ATIVA,2026-06-03,2026-06-03T07:07:51
1157,412,5809,01189671,CORRENTE,63197.58,9877.22,ATIVA,2022-02-12,2022-02-12T01:38:49
1158,921,2519,55125779,CORRENTE,136749.14,345.52,ATIVA,2025-04-21,2025-04-21T00:40:11
1159,257,3705,63176108,POUPANCA,54582.19,18224.78,INATIVA,2023-12-19,2023-12-19T18:27:21
1160,550,4416,14588795,POUPANCA,97582.65,21967.84,ATIVA,2024-02-24,2024-02-24T06:34:30
1161,766,7111,00779835,POUPANCA,132245.38,35460.97,ATIVA,2024-09-15,2024-09-15T10:15:56
1162,292,0660,17942271,POUPANCA,61711.0,16560.68,ATIVA,2021-07-10,2021-07-10T02:18:40
1163,683,3261,64329884,PAGAMENTO,147396.63,5939.62,ATIVA,2021-08-04,2021-08-04T03:08:46
1164,508,2088,43605689,POUPANCA,74033.43,46178.06,ATIVA,2021-10-02,2021-10-02T20:36:47
1165,399,2154,14728085,CORRENTE,118388.73,6306.18,ATIVA,2021-05-04,2021-05-04T15:42:52
1166,14,3875,06984669,PAGAMENTO,124049.95,21483.25,ATIVA,2023-08-02,2023-08-02T17:28:02
1167,9,7117,64450416,POUPANCA,40539.06,4130.74,ATIVA,2022-09-20,2022-09-20T17:12:39
1168,633,2499,97878087,PAGAMENTO,25996.19,14056.94,ATIVA,2020-06-08,2020-06-08T19:54:03
1169,270,4053,89433359,POUPANCA,27757.9,35323.04,ATIVA,2025-11-02,2025-11-02T20:39:44
1170,718,8231,82020514,CORRENTE,26272.02,42743.6,ATIVA,2024-01-18,2024-01-18T00:41:57
1171,153,3759,16168028,CORRENTE,58695.68,13693.08,ATIVA,2022-10-22,2022-10-22T18:52:08
1172,150,6985,02370466,PAGAMENTO,27945.63,43217.51,ATIVA,2023-04-11,2023-04-11T10:49:30
1173,538,5021,93973732,PAGAMENTO,146968.96,11088.76,ATIVA,2024-10-09,2024-10-09T14:50:27
1174,63,8354,57320745,PAGAMENTO,5377.46,5502.75,ATIVA,2021-09-23,2021-09-23T16:27:42
1175,966,5752,95507403,POUPANCA,35162.72,44755.31,ATIVA,2025-10-15,2025-10-15T11:01:09
1176,1,0855,88641516,PAGAMENTO,46550.04,14265.85,ATIVA,2019-11-19,2019-11-19T02:52:18
1177,622,1651,57835430,CORRENTE,35970.11,24564.32,ATIVA,2023-11-19,2023-11-19T18:00:22
1178,115,1588,89784620,CORRENTE,101651.63,38523.18,ATIVA,2023-04-06,2023-04-06T17:19:05
1179,370,5921,99714648,PAGAMENTO,78151.46,18579.61,ATIVA,2026-03-02,2026-03-02T09:04:43
1180,216,9574,51546233,CORRENTE,132797.05,6524.27,ATIVA,2026-06-10,2026-06-10T19:32:36
1181,124,0673,78726946,PAGAMENTO,122154.9,9646.38,ATIVA,2022-08-23,2022-08-23T21:25:32
1182,102,1227,73360595,PAGAMENTO,49791.94,36267.53,ENCERRADA,2026-06-21,2026-06-21T21:10:41
1183,207,8742,96740041,CORRENTE,4181.19,9585.34,ATIVA,2022-01-05,2022-01-05T23:29:44
1184,259,9181,46619123,POUPANCA,65893.54,35866.29,INATIVA,2021-01-22,2021-01-22T06:06:27
1185,70,7911,56237787,PAGAMENTO,139528.18,25193.47,ATIVA,2021-12-25,2021-12-25T12:15:04
1186,614,4492,93510327,CORRENTE,41672.59,47790.15,ATIVA,2021-09-07,2021-09-07T04:20:12
1187,996,3117,99417111,POUPANCA,72991.45,26623.49,ATIVA,2025-10-02,2025-10-02T10:07:01
1188,77,2712,58753132,PAGAMENTO,56082.94,38968.61,ATIVA,2024-05-06,2024-05-06T10:08:11
1189,279,3391,24704967,CORRENTE,21900.47,10890.39,ATIVA,2021-01-24,2021-01-24T22:46:09
1190,901,8402,61128255,PAGAMENTO,105432.49,26253.66,ATIVA,2022-10-30,2022-10-30T11:03:08
1191,226,4856,95060338,POUPANCA,81703.02,8555.45,ATIVA,2024-11-03,2024-11-03T06:00:15
1192,244,4782,05246662,PAGAMENTO,20091.27,44180.12,INATIVA,2020-09-13,2020-09-13T05:09:20
1193,277,0845,86223230,CORRENTE,148404.28,10498.62,ATIVA,2024-04-13,2024-04-13T00:17:29
1194,665,5693,84917259,PAGAMENTO,145763.34,16228.09,BLOQUEADA,2022-05-15,2022-05-15T20:16:44
1195,906,9000,35438605,PAGAMENTO,17875.77,44916.79,ATIVA,2022-06-27,2022-06-27T13:59:56
1196,59,0171,47712142,CORRENTE,108897.69,13984.49,ATIVA,2019-09-28,2019-09-28T23:36:16
1197,17,8805,88223674,PAGAMENTO,13732.52,37288.49,ATIVA,2023-05-23,2023-05-23T15:55:51
1198,670,4217,84051120,PAGAMENTO,89662.11,10307.95,ATIVA,2021-11-08,2021-11-08T00:07:44
1199,333,4404,27369496,PAGAMENTO,93544.6,42911.07,ATIVA,2021-04-20,2021-04-20T17:19:27
1200,457,3797,97953696,PAGAMENTO,63670.29,7416.71,ATIVA,2022-06-16,2022-06-16T17:03:01
